               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.052079,           0.0042779,                   0,             0.72176,             0.56182,             0.57411,             0.17598,            0.048946,           0.0042899,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.051121,           0.0040933,                   0,              0.7259,             0.54792,             0.57243,             0.17626,            0.048991,           0.0041589,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.052994,           0.0044599,                   0,             0.71562,             0.56266,             0.58881,             0.18349,            0.049072,           0.0041026,                   0,            0.001585,            0.001585,            0.001585
                  87,             0.05253,            0.004315,                   0,             0.68616,             0.54889,             0.56234,              0.1728,            0.048496,           0.0042464,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.051941,           0.0046536,                   0,             0.70344,             0.57554,             0.57197,             0.17952,            0.048313,           0.0041198,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.051279,           0.0043172,                   0,              0.7031,             0.58957,             0.59482,             0.19011,            0.047913,           0.0041001,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.051156,           0.0042948,                   0,             0.69474,              0.5635,             0.56832,              0.1691,            0.049017,           0.0041352,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.05104,           0.0040314,                   0,             0.71189,             0.57569,             0.57903,             0.18341,             0.04849,           0.0040737,                   0,             0.00109,             0.00109,             0.00109
                  92,             0.05022,            0.004146,                   0,             0.66834,             0.59504,             0.57981,             0.18862,            0.048326,           0.0040434,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.053883,           0.0042528,                   0,             0.71095,             0.56854,             0.59027,             0.18343,            0.048077,           0.0041116,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.050199,           0.0040829,                   0,             0.70729,              0.5799,             0.58836,             0.18303,            0.047684,           0.0040683,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.051979,           0.0042234,                   0,             0.70936,             0.57485,             0.58135,             0.18387,             0.04795,           0.0040975,                   0,            0.000694,            0.000694,            0.000694
                  96,             0.04824,            0.004234,                   0,              0.6869,             0.57569,             0.57139,             0.18223,             0.04802,           0.0041162,                   0,            0.000595,            0.000595,            0.000595
                  97,             0.05038,           0.0044731,                   0,             0.71416,             0.59041,             0.59518,             0.18899,            0.047767,           0.0041383,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.053206,           0.0042007,                   0,             0.70901,               0.583,             0.58678,             0.18517,            0.047722,           0.0041303,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.049888,           0.0044805,                   0,             0.71901,             0.59294,              0.6064,             0.19184,            0.047389,           0.0041173,                   0,            0.000298,            0.000298,            0.000298
