               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.062632,           0.0049008,                   0,             0.58182,             0.45374,             0.46784,             0.13034,            0.056119,           0.0055073,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.060981,           0.0050666,                   0,             0.56293,             0.43398,             0.38886,            0.098564,            0.057388,           0.0053523,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.057247,           0.0049864,                   0,             0.67517,             0.47939,              0.4841,             0.13376,            0.055317,           0.0052173,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.061673,           0.0056701,                   0,             0.63403,              0.4672,             0.46819,             0.13073,            0.054989,           0.0055139,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.059955,           0.0048676,                   0,              0.6698,             0.48108,             0.49669,             0.14093,            0.054464,           0.0053075,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.060813,           0.0053569,                   0,             0.67189,             0.50126,             0.50661,             0.14252,            0.054206,           0.0051773,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.061728,           0.0052737,                   0,             0.56894,             0.46345,             0.42454,             0.11296,            0.056777,           0.0051793,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.058303,           0.0046497,                   0,             0.59045,             0.49874,             0.47663,             0.12823,            0.054752,           0.0052375,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.052646,           0.0044984,                   0,             0.55636,             0.47603,             0.44448,             0.12227,            0.055498,             0.00536,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.051618,           0.0042402,                   0,             0.65471,             0.47841,             0.47302,             0.13031,            0.055872,           0.0050741,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.057123,           0.0044839,                   0,             0.62982,             0.47603,             0.46365,             0.11898,            0.054913,           0.0050646,                   0,            0.003466,            0.003466,            0.003466
