               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.031443,            0.012176,                   0,             0.94041,             0.91392,             0.94925,             0.57328,            0.029625,            0.010239,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.031286,            0.012144,                   0,              0.9463,             0.90362,             0.95089,             0.59736,            0.029039,            0.010115,                   0,             0.00307,             0.00307,             0.00307
                  72,             0.03117,            0.012512,                   0,             0.93818,             0.90659,             0.95182,             0.57119,            0.030012,            0.010205,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.031356,            0.012588,                   0,              0.9364,             0.89744,             0.95163,             0.59184,            0.029526,            0.010145,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.030757,            0.012174,                   0,               0.928,             0.90476,             0.95073,             0.59444,            0.029009,             0.01006,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.031478,            0.012543,                   0,             0.94378,             0.90293,             0.96116,             0.58427,            0.029453,            0.010076,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.030601,            0.012062,                   0,              0.9589,             0.89742,             0.96045,             0.60231,            0.028272,            0.009971,                   0,            0.002575,            0.002575,            0.002575
                  77,             0.03061,            0.012186,                   0,             0.94197,             0.90476,             0.95709,              0.5757,            0.029241,            0.010119,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.030286,            0.011892,                   0,             0.95688,             0.89411,             0.95355,             0.58955,            0.028866,           0.0099606,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.030622,             0.01202,                   0,             0.93462,             0.91941,             0.96411,              0.6029,            0.028332,           0.0098837,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.030688,            0.011824,                   0,             0.95037,             0.91209,             0.95589,             0.58533,             0.02898,           0.0099535,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.029261,            0.011859,                   0,             0.93438,             0.91941,               0.963,             0.58383,            0.028933,           0.0099992,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.029748,            0.012224,                   0,             0.94705,             0.91722,             0.96354,             0.59602,             0.02843,           0.0099168,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.02976,            0.011728,                   0,             0.93247,             0.91037,             0.95669,             0.59244,            0.028537,           0.0099268,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.029816,            0.011831,                   0,             0.95429,             0.91774,             0.96074,             0.59493,            0.028595,           0.0097701,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.028824,            0.011458,                   0,             0.93873,             0.91575,             0.95918,             0.59937,            0.028464,            0.009833,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.029132,            0.011187,                   0,              0.9636,              0.9011,             0.96274,             0.59284,            0.028429,           0.0098089,                   0,            0.001585,            0.001585,            0.001585
