               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.046963,            0.017932,                   0,             0.90504,             0.76374,             0.85089,             0.39848,            0.044937,            0.014544,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.045466,            0.014885,                   0,              0.9216,              0.7619,             0.85589,              0.4436,            0.042128,            0.014518,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.045715,            0.016521,                   0,             0.87876,             0.75666,              0.8317,              0.3924,            0.045792,              0.0146,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.046327,            0.015848,                   0,             0.89831,             0.76045,             0.85717,             0.43985,            0.044423,             0.01451,                   0,            0.003763,            0.003763,            0.003763
                  65,             0.04678,            0.015589,                   0,             0.89458,             0.75824,             0.85595,             0.46104,            0.041348,            0.014525,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.047399,             0.01761,                   0,             0.89187,             0.77045,             0.85722,             0.44297,            0.042371,            0.014662,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.043298,            0.015204,                   0,              0.8979,             0.77315,             0.85946,             0.48353,            0.040117,            0.014431,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.045242,            0.016482,                   0,             0.89128,             0.78076,              0.8716,             0.46355,            0.040845,            0.014572,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.044399,            0.016195,                   0,             0.90522,             0.76963,             0.87243,             0.48533,            0.040353,            0.014498,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.046512,            0.016316,                   0,             0.91303,             0.77106,             0.86964,              0.4843,            0.040548,            0.014445,                   0,            0.003169,            0.003169,            0.003169
                  71,             0.04595,            0.015837,                   0,             0.92702,             0.78571,             0.88054,             0.48186,            0.040702,            0.014234,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.044278,            0.015984,                   0,             0.92748,             0.79644,              0.8783,             0.48061,            0.040346,            0.014226,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.044571,            0.016642,                   0,             0.88878,              0.7611,             0.85869,             0.46183,            0.040776,            0.014739,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.043339,            0.015799,                   0,             0.89238,             0.78022,             0.86795,             0.48044,            0.040504,            0.014125,                   0,            0.002773,            0.002773,            0.002773
                  75,             0.04321,              0.0155,                   0,             0.87963,             0.79304,             0.87137,             0.47669,            0.039766,            0.013996,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.042406,             0.01531,                   0,             0.90228,             0.81174,             0.88002,             0.48406,            0.039679,             0.01393,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.045372,            0.015785,                   0,             0.91854,             0.78476,             0.87099,             0.47189,            0.039548,            0.013991,                   0,            0.002476,            0.002476,            0.002476
                  78,             0.04186,            0.015796,                   0,             0.89499,             0.78938,              0.8682,             0.47801,            0.039452,            0.014221,                   0,            0.002377,            0.002377,            0.002377
                  79,             0.04177,             0.01526,                   0,             0.90598,             0.78022,             0.87032,             0.47772,            0.039756,            0.014087,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.041515,            0.015197,                   0,             0.91195,             0.79304,               0.873,             0.47924,            0.040521,            0.014059,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.043007,            0.015234,                   0,             0.91785,             0.78388,              0.8693,             0.48341,            0.039479,            0.013973,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.042568,            0.015087,                   0,             0.91033,             0.78088,             0.87186,             0.48819,            0.038799,            0.013999,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.041644,             0.01638,                   0,             0.91272,             0.78531,             0.88222,             0.47962,            0.039499,            0.013902,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.043799,            0.015905,                   0,             0.91215,             0.78938,             0.87132,             0.47938,            0.039313,            0.014021,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.041934,             0.01558,                   0,             0.91292,             0.78726,              0.8784,             0.47656,            0.039693,             0.01382,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.040994,            0.014611,                   0,             0.90506,             0.80311,             0.88809,             0.48968,            0.038971,             0.01386,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.042228,            0.015415,                   0,             0.89828,              0.7967,             0.87918,             0.49064,            0.038275,            0.014146,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.039452,            0.014837,                   0,             0.91153,             0.80952,             0.88947,             0.50416,            0.037764,            0.013842,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.042924,            0.016081,                   0,             0.91763,             0.79576,             0.88381,             0.47173,             0.03962,            0.013798,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.042242,            0.016171,                   0,             0.93037,             0.78755,             0.88286,             0.50197,            0.037622,            0.013784,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.039744,            0.014926,                   0,             0.91164,             0.79853,             0.88353,             0.50295,            0.037918,            0.013848,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.040746,            0.016473,                   0,             0.92429,             0.78938,             0.88482,             0.50138,            0.037719,            0.013672,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.039263,            0.015179,                   0,              0.9128,             0.78609,             0.88256,             0.48912,            0.038213,            0.013849,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.041075,            0.015781,                   0,             0.90664,              0.7967,             0.88212,             0.49246,            0.038123,            0.013713,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.040286,            0.015019,                   0,             0.89702,             0.80586,             0.88542,             0.50345,            0.037802,            0.013652,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.041517,            0.016166,                   0,             0.88592,             0.80769,             0.88282,             0.51148,            0.037263,            0.013649,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.040291,            0.015326,                   0,             0.90383,             0.80898,             0.88921,             0.51446,              0.0372,            0.013756,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.040022,            0.015959,                   0,             0.88705,             0.80403,             0.88233,             0.50363,            0.037559,            0.013665,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.041757,            0.014955,                   0,             0.88788,             0.81223,             0.88528,             0.51346,            0.037131,            0.013599,                   0,            0.000298,            0.000298,            0.000298
