               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.060521,            0.019866,                   0,             0.60344,             0.58608,             0.56835,             0.21392,            0.060475,            0.018697,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.061118,            0.022089,                   0,              0.6134,             0.61315,             0.59459,             0.24871,            0.058658,            0.018775,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.061729,            0.019054,                   0,              0.6009,             0.58974,             0.57044,             0.21888,            0.060019,            0.018705,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.058824,             0.01921,                   0,             0.64834,             0.60806,             0.61271,             0.26309,            0.059002,            0.018696,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.056874,            0.020573,                   0,             0.66837,             0.59341,             0.60944,             0.24674,            0.060021,            0.018612,                   0,            0.002278,            0.002278,            0.002278
                  80,             0.05756,            0.019944,                   0,             0.67162,             0.61538,             0.63702,             0.25285,            0.059092,            0.018643,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.056871,             0.01954,                   0,             0.69641,             0.61355,             0.66204,             0.27712,            0.057872,            0.018657,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.062206,            0.019638,                   0,             0.69432,             0.62402,             0.66728,             0.27055,             0.05819,            0.018546,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.060348,            0.021946,                   0,             0.70294,             0.57875,             0.63818,             0.24744,             0.05871,            0.018484,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.058309,             0.01897,                   0,             0.68912,             0.59158,             0.64136,             0.25307,            0.058678,            0.018442,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.059544,            0.020101,                   0,             0.72615,             0.61679,             0.67437,              0.2802,             0.05755,            0.018425,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.055056,            0.018664,                   0,             0.71156,             0.60995,             0.66521,             0.28025,            0.057629,            0.018416,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.060164,            0.019937,                   0,             0.71534,             0.60989,             0.66092,             0.27829,            0.057898,            0.018375,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.057313,            0.019952,                   0,             0.67886,             0.59707,             0.62225,             0.23738,            0.058813,            0.018347,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.056433,            0.018843,                   0,             0.74282,             0.61172,             0.65927,             0.28188,            0.056676,            0.018427,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.058483,            0.020811,                   0,             0.73349,             0.60623,             0.65859,             0.27103,            0.057113,            0.018352,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.059328,            0.020592,                   0,             0.74913,             0.62271,              0.6698,             0.27277,            0.056808,            0.018367,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.058675,            0.016891,                   0,             0.72404,             0.62271,             0.65442,             0.27792,            0.056281,            0.018463,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.057884,            0.019774,                   0,              0.7229,             0.62454,             0.65051,             0.27339,            0.056541,            0.018406,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.058292,            0.018302,                   0,             0.74652,              0.6203,             0.66575,             0.27976,             0.05648,            0.018396,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.058673,            0.018295,                   0,             0.74549,             0.61905,             0.66232,              0.2831,            0.056299,            0.018395,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.057521,            0.020333,                   0,             0.73446,              0.6079,             0.65204,             0.27966,            0.056279,            0.018359,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.058785,            0.019966,                   0,             0.72218,             0.61172,             0.65961,             0.27255,            0.056492,            0.018365,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.054914,            0.020733,                   0,             0.72917,             0.62088,             0.66051,             0.27046,            0.056411,            0.018394,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.05384,            0.018018,                   0,              0.7276,             0.62637,              0.6673,             0.27539,            0.056047,            0.018429,                   0,            0.000298,            0.000298,            0.000298
